Region,Time,date,day,Westbound,Eastbound,count
L,12,9/21/2021,Tue,0,0,0
L,12,9/21/2021,Tue,2,0,2
L,12,9/21/2021,Tue,0,0,0
L,13,9/21/2021,Tue,0,1,1
L,13,9/21/2021,Tue,0,0,0
L,13,9/21/2021,Tue,0,0,0
L,13,9/21/2021,Tue,0,1,1
L,14,9/21/2021,Tue,1,1,2
L,14,9/21/2021,Tue,1,0,1
L,14,9/21/2021,Tue,0,1,1
L,14,9/21/2021,Tue,0,1,1
L,15,9/21/2021,Tue,1,3,4
L,15,9/21/2021,Tue,3,2,5
L,15,9/21/2021,Tue,1,1,2
L,15,9/21/2021,Tue,2,2,4
L,16,9/21/2021,Tue,0,4,4
L,16,9/21/2021,Tue,1,2,3
L,16,9/21/2021,Tue,1,0,1
L,16,9/21/2021,Tue,0,2,2
L,17,9/21/2021,Tue,5,6,11
L,17,9/21/2021,Tue,1,2,3
L,17,9/21/2021,Tue,0,0,0
L,17,9/21/2021,Tue,1,1,2
L,18,9/21/2021,Tue,1,1,2
L,18,9/21/2021,Tue,0,0,0
L,18,9/21/2021,Tue,0,3,3
L,18,9/21/2021,Tue,0,1,1
L,19,9/21/2021,Tue,0,0,0
L,19,9/21/2021,Tue,3,1,4
L,19,9/21/2021,Tue,1,0,1
L,19,9/21/2021,Tue,2,0,2
L,20,9/21/2021,Tue,1,0,1
L,20,9/21/2021,Tue,1,0,1
L,20,9/21/2021,Tue,1,0,1
L,20,9/21/2021,Tue,0,0,0
L,21,9/21/2021,Tue,0,0,0
L,21,9/21/2021,Tue,1,1,2
L,21,9/21/2021,Tue,0,1,1
L,21,9/21/2021,Tue,1,1,2
L,22,9/21/2021,Tue,1,0,1
L,22,9/21/2021,Tue,0,0,0
L,22,9/21/2021,Tue,0,0,0
L,22,9/21/2021,Tue,0,0,0
L,23,9/21/2021,Tue,0,0,0
L,23,9/21/2021,Tue,0,0,0
L,23,9/21/2021,Tue,0,0,0
L,23,9/21/2021,Tue,1,0,1
L,0,9/22/2021,Wed,0,0,0
L,0,9/22/2021,Wed,0,0,0
L,0,9/22/2021,Wed,0,0,0
L,0,9/22/2021,Wed,0,0,0
L,1,9/22/2021,Wed,0,0,0
L,1,9/22/2021,Wed,0,0,0
L,1,9/22/2021,Wed,0,0,0
L,1,9/22/2021,Wed,0,0,0
L,2,9/22/2021,Wed,0,0,0
L,2,9/22/2021,Wed,0,0,0
L,2,9/22/2021,Wed,0,0,0
L,2,9/22/2021,Wed,0,0,0
L,3,9/22/2021,Wed,0,0,0
L,3,9/22/2021,Wed,0,0,0
L,3,9/22/2021,Wed,0,0,0
L,3,9/22/2021,Wed,0,0,0
L,4,9/22/2021,Wed,0,0,0
L,4,9/22/2021,Wed,0,0,0
L,4,9/22/2021,Wed,0,0,0
L,4,9/22/2021,Wed,0,0,0
L,5,9/22/2021,Wed,0,1,1
L,5,9/22/2021,Wed,0,0,0
L,5,9/22/2021,Wed,0,1,1
L,5,9/22/2021,Wed,0,0,0
L,6,9/22/2021,Wed,0,2,2
L,6,9/22/2021,Wed,1,1,2
L,6,9/22/2021,Wed,0,1,1
L,6,9/22/2021,Wed,0,0,0
L,7,9/22/2021,Wed,0,1,1
L,7,9/22/2021,Wed,1,0,1
L,7,9/22/2021,Wed,0,0,0
L,7,9/22/2021,Wed,1,2,3
L,8,9/22/2021,Wed,2,1,3
L,8,9/22/2021,Wed,4,0,4
L,8,9/22/2021,Wed,2,1,3
L,8,9/22/2021,Wed,0,1,1
L,9,9/22/2021,Wed,3,0,3
L,9,9/22/2021,Wed,0,1,1
L,9,9/22/2021,Wed,1,2,3
L,9,9/22/2021,Wed,1,1,2
L,10,9/22/2021,Wed,0,0,0
L,10,9/22/2021,Wed,0,0,0
L,10,9/22/2021,Wed,0,0,0
L,10,9/22/2021,Wed,0,0,0
L,11,9/22/2021,Wed,0,1,1
L,11,9/22/2021,Wed,0,0,0
L,11,9/22/2021,Wed,0,1,1
L,11,9/22/2021,Wed,0,1,1
L,12,9/22/2021,Wed,1,0,1
L,12,9/22/2021,Wed,0,0,0
L,12,9/22/2021,Wed,0,1,1
L,12,9/22/2021,Wed,1,0,1
L,13,9/22/2021,Wed,0,0,0
L,13,9/22/2021,Wed,0,1,1
L,13,9/22/2021,Wed,1,2,3
L,13,9/22/2021,Wed,0,0,0
L,14,9/22/2021,Wed,3,2,5
L,14,9/22/2021,Wed,0,0,0
L,14,9/22/2021,Wed,1,3,4
L,14,9/22/2021,Wed,0,0,0
L,15,9/22/2021,Wed,0,0,0
L,15,9/22/2021,Wed,1,1,2
L,15,9/22/2021,Wed,1,0,1
L,15,9/22/2021,Wed,3,0,3
L,16,9/22/2021,Wed,1,0,1
L,16,9/22/2021,Wed,0,2,2
L,16,9/22/2021,Wed,0,1,1
L,16,9/22/2021,Wed,1,1,2
L,17,9/22/2021,Wed,2,1,3
L,17,9/22/2021,Wed,2,1,3
L,17,9/22/2021,Wed,0,0,0
L,17,9/22/2021,Wed,0,4,4
L,18,9/22/2021,Wed,0,2,2
L,18,9/22/2021,Wed,0,2,2
L,18,9/22/2021,Wed,1,0,1
L,18,9/22/2021,Wed,0,0,0
L,19,9/22/2021,Wed,0,0,0
L,19,9/22/2021,Wed,0,1,1
L,19,9/22/2021,Wed,1,0,1
L,19,9/22/2021,Wed,2,0,2
L,20,9/22/2021,Wed,0,1,1
L,20,9/22/2021,Wed,1,0,1
L,20,9/22/2021,Wed,0,0,0
L,20,9/22/2021,Wed,0,0,0
L,21,9/22/2021,Wed,0,0,0
L,21,9/22/2021,Wed,0,0,0
L,21,9/22/2021,Wed,0,0,0
L,21,9/22/2021,Wed,2,0,2
L,22,9/22/2021,Wed,0,0,0
L,22,9/22/2021,Wed,0,0,0
L,22,9/22/2021,Wed,0,0,0
L,22,9/22/2021,Wed,0,0,0
L,23,9/22/2021,Wed,1,0,1
L,23,9/22/2021,Wed,0,0,0
L,23,9/22/2021,Wed,1,3,4
L,23,9/22/2021,Wed,0,0,0
N,0,9/27/2021,Mon,0,0,0
N,0,9/27/2021,Mon,0,0,0
N,0,9/27/2021,Mon,0,0,0
N,0,9/27/2021,Mon,0,0,0
N,1,9/27/2021,Mon,0,1,1
N,1,9/27/2021,Mon,0,0,0
N,1,9/27/2021,Mon,0,0,0
N,1,9/27/2021,Mon,0,0,0
N,2,9/27/2021,Mon,0,0,0
N,2,9/27/2021,Mon,0,0,0
N,2,9/27/2021,Mon,0,0,0
N,2,9/27/2021,Mon,0,0,0
N,3,9/27/2021,Mon,0,0,0
N,3,9/27/2021,Mon,0,0,0
N,3,9/27/2021,Mon,0,0,0
N,3,9/27/2021,Mon,0,0,0
N,4,9/27/2021,Mon,0,0,0
N,4,9/27/2021,Mon,0,0,0
N,4,9/27/2021,Mon,0,0,0
N,4,9/27/2021,Mon,0,0,0
N,5,9/27/2021,Mon,0,0,0
N,5,9/27/2021,Mon,0,0,0
N,5,9/27/2021,Mon,0,1,1
N,5,9/27/2021,Mon,0,1,1
N,6,9/27/2021,Mon,0,0,0
N,6,9/27/2021,Mon,1,3,4
N,6,9/27/2021,Mon,0,0,0
N,6,9/27/2021,Mon,0,0,0
N,7,9/27/2021,Mon,0,0,0
N,7,9/27/2021,Mon,0,1,1
N,7,9/27/2021,Mon,0,0,0
N,7,9/27/2021,Mon,5,2,7
N,8,9/27/2021,Mon,1,5,6
N,8,9/27/2021,Mon,1,3,4
N,8,9/27/2021,Mon,11,3,14
N,8,9/27/2021,Mon,0,3,3
N,9,9/27/2021,Mon,4,6,10
N,9,9/27/2021,Mon,1,3,4
N,9,9/27/2021,Mon,6,4,10
N,9,9/27/2021,Mon,12,13,25
N,10,9/27/2021,Mon,2,8,10
N,10,9/27/2021,Mon,0,4,4
N,10,9/27/2021,Mon,7,5,12
N,10,9/27/2021,Mon,4,5,9
N,11,9/27/2021,Mon,7,3,10
N,11,9/27/2021,Mon,3,3,6
N,11,9/27/2021,Mon,15,2,17
N,11,9/27/2021,Mon,8,8,16
N,12,9/27/2021,Mon,6,5,11
N,12,9/27/2021,Mon,12,9,21
N,12,9/27/2021,Mon,8,5,13
N,12,9/27/2021,Mon,5,6,11
N,13,9/27/2021,Mon,9,7,16
N,13,9/27/2021,Mon,5,5,10
N,13,9/27/2021,Mon,10,5,15
N,13,9/27/2021,Mon,9,8,17
N,14,9/27/2021,Mon,1,4,5
N,14,9/27/2021,Mon,5,2,7
N,14,9/27/2021,Mon,5,1,6
N,14,9/27/2021,Mon,5,3,8
N,15,9/27/2021,Mon,5,2,7
N,15,9/27/2021,Mon,4,8,12
N,15,9/27/2021,Mon,4,5,9
N,15,9/27/2021,Mon,6,10,16
N,16,9/27/2021,Mon,8,8,16
N,16,9/27/2021,Mon,9,11,20
N,16,9/27/2021,Mon,9,7,16
N,16,9/27/2021,Mon,5,4,9
N,17,9/27/2021,Mon,11,6,17
N,17,9/27/2021,Mon,5,8,13
N,17,9/27/2021,Mon,4,2,6
N,17,9/27/2021,Mon,12,0,12
N,18,9/27/2021,Mon,9,8,17
N,18,9/27/2021,Mon,4,10,14
N,18,9/27/2021,Mon,6,6,12
N,18,9/27/2021,Mon,14,6,20
N,19,9/27/2021,Mon,13,10,23
N,19,9/27/2021,Mon,21,8,29
N,19,9/27/2021,Mon,4,14,18
N,19,9/27/2021,Mon,8,10,18
N,20,9/27/2021,Mon,1,16,17
N,20,9/27/2021,Mon,4,19,23
N,20,9/27/2021,Mon,2,8,10
N,20,9/27/2021,Mon,7,3,10
N,21,9/27/2021,Mon,1,0,1
N,21,9/27/2021,Mon,1,6,7
N,21,9/27/2021,Mon,2,0,2
N,21,9/27/2021,Mon,2,2,4
N,22,9/27/2021,Mon,1,2,3
N,22,9/27/2021,Mon,0,0,0
N,22,9/27/2021,Mon,0,0,0
N,22,9/27/2021,Mon,0,0,0
N,23,9/27/2021,Mon,0,1,1
N,23,9/27/2021,Mon,0,0,0
N,23,9/27/2021,Mon,0,0,0
N,23,9/27/2021,Mon,0,0,0
N,0,9/28/2021,Tue,0,0,0
N,0,9/28/2021,Tue,0,0,0
N,0,9/28/2021,Tue,0,0,0
N,0,9/28/2021,Tue,0,0,0
N,1,9/28/2021,Tue,0,0,0
N,1,9/28/2021,Tue,0,0,0
N,1,9/28/2021,Tue,0,0,0
N,1,9/28/2021,Tue,0,0,0
N,2,9/28/2021,Tue,0,0,0
N,2,9/28/2021,Tue,0,0,0
N,2,9/28/2021,Tue,0,0,0
N,2,9/28/2021,Tue,0,0,0
N,3,9/28/2021,Tue,0,0,0
N,3,9/28/2021,Tue,0,0,0
N,3,9/28/2021,Tue,0,0,0
N,3,9/28/2021,Tue,0,0,0
N,4,9/28/2021,Tue,0,0,0
N,4,9/28/2021,Tue,0,0,0
N,4,9/28/2021,Tue,0,0,0
N,4,9/28/2021,Tue,0,0,0
N,5,9/28/2021,Tue,0,0,0
N,5,9/28/2021,Tue,2,0,2
N,5,9/28/2021,Tue,0,1,1
N,5,9/28/2021,Tue,0,0,0
N,6,9/28/2021,Tue,0,0,0
N,6,9/28/2021,Tue,2,2,4
N,6,9/28/2021,Tue,0,1,1
N,6,9/28/2021,Tue,5,0,5
N,7,9/28/2021,Tue,2,1,3
N,7,9/28/2021,Tue,2,1,3
N,7,9/28/2021,Tue,1,5,6
N,7,9/28/2021,Tue,4,1,5
N,8,9/28/2021,Tue,3,9,12
N,8,9/28/2021,Tue,2,3,5
N,8,9/28/2021,Tue,9,6,15
N,8,9/28/2021,Tue,0,2,2
N,9,9/28/2021,Tue,6,2,8
N,9,9/28/2021,Tue,1,2,3
N,9,9/28/2021,Tue,7,3,10
N,9,9/28/2021,Tue,4,5,9
N,10,9/28/2021,Tue,8,1,9
N,10,9/28/2021,Tue,8,6,14
N,10,9/28/2021,Tue,3,5,8
N,10,9/28/2021,Tue,5,7,12
N,11,9/28/2021,Tue,9,3,12
N,11,9/28/2021,Tue,7,0,7
N,11,9/28/2021,Tue,16,13,29
N,11,9/28/2021,Tue,11,5,16
N,12,9/28/2021,Tue,4,9,13
N,12,9/28/2021,Tue,9,5,14
N,12,9/28/2021,Tue,8,6,14
N,12,9/28/2021,Tue,3,5,8
N,13,9/28/2021,Tue,2,4,6
N,13,9/28/2021,Tue,4,5,9
N,13,9/28/2021,Tue,16,9,25
N,13,9/28/2021,Tue,9,3,12
N,14,9/28/2021,Tue,2,9,11
N,14,9/28/2021,Tue,5,0,5
N,14,9/28/2021,Tue,3,3,6
N,14,9/28/2021,Tue,3,5,8
N,15,9/28/2021,Tue,7,8,15
N,15,9/28/2021,Tue,7,4,11
N,15,9/28/2021,Tue,4,4,8
N,15,9/28/2021,Tue,3,7,10
N,16,9/28/2021,Tue,6,4,10
N,16,9/28/2021,Tue,9,1,10
N,16,9/28/2021,Tue,7,7,14
N,16,9/28/2021,Tue,14,5,19
N,17,9/28/2021,Tue,8,6,14
N,17,9/28/2021,Tue,5,5,10
N,17,9/28/2021,Tue,14,10,24
N,17,9/28/2021,Tue,12,10,22
N,18,9/28/2021,Tue,3,6,9
N,18,9/28/2021,Tue,2,9,11
N,18,9/28/2021,Tue,3,10,13
N,18,9/28/2021,Tue,8,9,17
N,19,9/28/2021,Tue,7,6,13
N,19,9/28/2021,Tue,4,11,15
N,19,9/28/2021,Tue,5,15,20
N,19,9/28/2021,Tue,10,6,16
N,20,9/28/2021,Tue,8,6,14
N,20,9/28/2021,Tue,4,5,9
N,20,9/28/2021,Tue,3,3,6
N,20,9/28/2021,Tue,3,0,3
N,21,9/28/2021,Tue,5,0,5
N,21,9/28/2021,Tue,1,1,2
N,21,9/28/2021,Tue,2,1,3
N,21,9/28/2021,Tue,0,4,4
N,22,9/28/2021,Tue,0,1,1
N,22,9/28/2021,Tue,0,0,0
N,22,9/28/2021,Tue,0,0,0
N,22,9/28/2021,Tue,0,0,0
N,23,9/28/2021,Tue,0,1,1
N,23,9/28/2021,Tue,0,0,0
N,23,9/28/2021,Tue,0,0,0
N,23,9/28/2021,Tue,0,0,0
N,0,9/29/2021,Wed,0,0,0
N,0,9/29/2021,Wed,0,0,0
N,0,9/29/2021,Wed,0,0,0
N,0,9/29/2021,Wed,0,0,0
N,1,9/29/2021,Wed,0,0,0
N,1,9/29/2021,Wed,0,0,0
N,1,9/29/2021,Wed,0,0,0
N,1,9/29/2021,Wed,0,0,0
N,2,9/29/2021,Wed,0,0,0
N,2,9/29/2021,Wed,0,0,0
N,2,9/29/2021,Wed,0,0,0
N,2,9/29/2021,Wed,0,0,0
N,3,9/29/2021,Wed,0,0,0
N,3,9/29/2021,Wed,0,0,0
N,3,9/29/2021,Wed,0,0,0
N,3,9/29/2021,Wed,0,0,0
N,4,9/29/2021,Wed,0,0,0
N,4,9/29/2021,Wed,0,0,0
N,4,9/29/2021,Wed,0,0,0
N,4,9/29/2021,Wed,0,0,0
N,5,9/29/2021,Wed,0,0,0
N,5,9/29/2021,Wed,0,0,0
N,5,9/29/2021,Wed,1,0,1
N,5,9/29/2021,Wed,0,0,0
N,6,9/29/2021,Wed,2,7,9
N,6,9/29/2021,Wed,1,3,4
N,6,9/29/2021,Wed,0,1,1
N,6,9/29/2021,Wed,1,3,4
N,7,9/29/2021,Wed,0,0,0
N,7,9/29/2021,Wed,1,0,1
N,7,9/29/2021,Wed,2,1,3
N,7,9/29/2021,Wed,1,0,1
N,8,9/29/2021,Wed,1,5,6
N,8,9/29/2021,Wed,9,2,11
N,8,9/29/2021,Wed,7,5,12
N,8,9/29/2021,Wed,14,16,30
N,9,9/29/2021,Wed,7,11,18
N,9,9/29/2021,Wed,9,6,15
N,9,9/29/2021,Wed,2,5,7
N,9,9/29/2021,Wed,5,3,8
N,10,9/29/2021,Wed,2,3,5
N,10,9/29/2021,Wed,11,4,15
N,10,9/29/2021,Wed,4,5,9
N,10,9/29/2021,Wed,3,3,6
N,11,9/29/2021,Wed,3,3,6
N,11,9/29/2021,Wed,6,12,18
N,11,9/29/2021,Wed,12,6,18
N,11,9/29/2021,Wed,17,3,20
N,12,9/29/2021,Wed,16,3,19
N,12,9/29/2021,Wed,13,8,21
N,12,9/29/2021,Wed,8,6,14
N,12,9/29/2021,Wed,12,17,29
N,13,9/29/2021,Wed,7,11,18
N,13,9/29/2021,Wed,13,11,24
N,13,9/29/2021,Wed,19,7,26
N,13,9/29/2021,Wed,3,10,13
N,14,9/29/2021,Wed,3,7,10
N,14,9/29/2021,Wed,4,1,5
N,14,9/29/2021,Wed,5,9,14
N,14,9/29/2021,Wed,1,1,2
N,15,9/29/2021,Wed,4,11,15
N,15,9/29/2021,Wed,4,8,12
N,15,9/29/2021,Wed,6,6,12
N,15,9/29/2021,Wed,5,14,19
N,16,9/29/2021,Wed,4,3,7
N,16,9/29/2021,Wed,2,2,4
N,16,9/29/2021,Wed,9,5,14
N,16,9/29/2021,Wed,10,9,19
N,17,9/29/2021,Wed,7,6,13
N,17,9/29/2021,Wed,11,7,18
N,17,9/29/2021,Wed,11,9,20
N,17,9/29/2021,Wed,14,5,19
N,18,9/29/2021,Wed,9,17,26
N,18,9/29/2021,Wed,9,17,26
N,18,9/29/2021,Wed,5,4,9
N,18,9/29/2021,Wed,15,9,24
N,19,9/29/2021,Wed,21,8,29
N,19,9/29/2021,Wed,11,24,35
N,19,9/29/2021,Wed,6,14,20
N,19,9/29/2021,Wed,5,9,14
N,20,9/29/2021,Wed,6,8,14
N,20,9/29/2021,Wed,4,10,14
N,20,9/29/2021,Wed,4,11,15
N,20,9/29/2021,Wed,1,1,2
N,21,9/29/2021,Wed,3,4,7
N,21,9/29/2021,Wed,2,2,4
N,21,9/29/2021,Wed,3,2,5
N,21,9/29/2021,Wed,3,5,8
N,22,9/29/2021,Wed,3,4,7
N,22,9/29/2021,Wed,1,0,1
N,22,9/29/2021,Wed,0,1,1
N,22,9/29/2021,Wed,1,4,5
N,23,9/29/2021,Wed,2,1,3
N,23,9/29/2021,Wed,3,0,3
N,23,9/29/2021,Wed,0,0,0
N,23,9/29/2021,Wed,0,0,0
N,0,9/30/2021,Thu,0,1,1
N,0,9/30/2021,Thu,0,4,4
N,0,9/30/2021,Thu,2,1,3
N,0,9/30/2021,Thu,0,0,0
N,1,9/30/2021,Thu,0,2,2
N,1,9/30/2021,Thu,0,0,0
N,1,9/30/2021,Thu,0,0,0
N,1,9/30/2021,Thu,0,0,0
N,2,9/30/2021,Thu,0,0,0
N,2,9/30/2021,Thu,0,0,0
N,2,9/30/2021,Thu,0,0,0
N,2,9/30/2021,Thu,0,0,0
N,3,9/30/2021,Thu,0,0,0
N,3,9/30/2021,Thu,0,0,0
N,3,9/30/2021,Thu,0,0,0
N,3,9/30/2021,Thu,0,0,0
N,4,9/30/2021,Thu,0,0,0
N,4,9/30/2021,Thu,0,0,0
N,4,9/30/2021,Thu,0,0,0
N,4,9/30/2021,Thu,0,1,1
N,5,9/30/2021,Thu,0,0,0
N,5,9/30/2021,Thu,0,0,0
N,5,9/30/2021,Thu,0,0,0
N,5,9/30/2021,Thu,1,1,2
N,6,9/30/2021,Thu,1,0,1
N,6,9/30/2021,Thu,1,2,3
N,6,9/30/2021,Thu,0,1,1
N,6,9/30/2021,Thu,0,4,4
N,7,9/30/2021,Thu,0,1,1
N,7,9/30/2021,Thu,1,1,2
N,7,9/30/2021,Thu,0,0,0
N,7,9/30/2021,Thu,3,1,4
N,8,9/30/2021,Thu,1,2,3
N,8,9/30/2021,Thu,1,5,6
N,8,9/30/2021,Thu,3,2,5
N,8,9/30/2021,Thu,8,7,15
N,9,9/30/2021,Thu,1,6,7
N,9,9/30/2021,Thu,3,2,5
N,9,9/30/2021,Thu,3,3,6
N,9,9/30/2021,Thu,4,0,4
N,10,9/30/2021,Thu,10,7,17
N,10,9/30/2021,Thu,8,4,12
N,10,9/30/2021,Thu,3,9,12
N,10,9/30/2021,Thu,8,5,13
N,11,9/30/2021,Thu,14,13,27
N,11,9/30/2021,Thu,11,9,20
N,11,9/30/2021,Thu,10,8,18
N,11,9/30/2021,Thu,21,6,27
N,12,9/30/2021,Thu,17,16,33
N,12,9/30/2021,Thu,6,9,15
N,12,9/30/2021,Thu,17,13,30
N,12,9/30/2021,Thu,12,16,28
N,13,9/30/2021,Thu,6,9,15
N,13,9/30/2021,Thu,4,2,6
N,13,9/30/2021,Thu,7,7,14
N,13,9/30/2021,Thu,9,15,24
N,14,9/30/2021,Thu,6,10,16
N,14,9/30/2021,Thu,7,5,12
N,14,9/30/2021,Thu,4,9,13
N,14,9/30/2021,Thu,18,3,21
N,15,9/30/2021,Thu,3,7,10
N,15,9/30/2021,Thu,8,6,14
N,15,9/30/2021,Thu,6,8,14
N,15,9/30/2021,Thu,3,8,11
N,16,9/30/2021,Thu,2,6,8
N,16,9/30/2021,Thu,3,2,5
N,16,9/30/2021,Thu,5,3,8
N,16,9/30/2021,Thu,5,9,14
N,17,9/30/2021,Thu,3,2,5
N,17,9/30/2021,Thu,5,2,7
N,17,9/30/2021,Thu,7,7,14
N,17,9/30/2021,Thu,7,8,15
N,18,9/30/2021,Thu,11,10,21
N,18,9/30/2021,Thu,27,11,38
N,18,9/30/2021,Thu,9,12,21
N,18,9/30/2021,Thu,13,15,28
N,19,9/30/2021,Thu,12,11,23
N,19,9/30/2021,Thu,10,15,25
N,19,9/30/2021,Thu,15,7,22
N,19,9/30/2021,Thu,10,14,24
N,20,9/30/2021,Thu,8,13,21
N,20,9/30/2021,Thu,4,11,15
N,20,9/30/2021,Thu,7,13,20
N,20,9/30/2021,Thu,9,8,17
N,21,9/30/2021,Thu,6,3,9
N,21,9/30/2021,Thu,3,8,11
N,21,9/30/2021,Thu,0,3,3
N,21,9/30/2021,Thu,3,5,8
N,22,9/30/2021,Thu,4,14,18
N,22,9/30/2021,Thu,3,0,3
N,22,9/30/2021,Thu,2,2,4
N,22,9/30/2021,Thu,0,4,4
N,23,9/30/2021,Thu,1,0,1
N,23,9/30/2021,Thu,0,2,2
N,23,9/30/2021,Thu,0,1,1
N,23,9/30/2021,Thu,1,0,1
N,0,10/1/2021,Fri,0,0,0
N,0,10/1/2021,Fri,0,0,0
N,0,10/1/2021,Fri,0,0,0
N,0,10/1/2021,Fri,0,0,0
N,1,10/1/2021,Fri,0,0,0
N,1,10/1/2021,Fri,0,0,0
N,1,10/1/2021,Fri,0,0,0
N,1,10/1/2021,Fri,0,0,0
N,2,10/1/2021,Fri,0,0,0
N,2,10/1/2021,Fri,0,0,0
N,2,10/1/2021,Fri,0,0,0
N,2,10/1/2021,Fri,0,0,0
N,3,10/1/2021,Fri,0,0,0
N,3,10/1/2021,Fri,0,0,0
N,3,10/1/2021,Fri,0,0,0
N,3,10/1/2021,Fri,0,0,0
N,4,10/1/2021,Fri,0,0,0
N,4,10/1/2021,Fri,0,0,0
N,4,10/1/2021,Fri,0,0,0
N,4,10/1/2021,Fri,0,0,0
N,5,10/1/2021,Fri,0,0,0
N,5,10/1/2021,Fri,0,0,0
N,5,10/1/2021,Fri,1,0,1
N,5,10/1/2021,Fri,0,0,0
N,6,10/1/2021,Fri,0,1,1
N,6,10/1/2021,Fri,4,3,7
N,6,10/1/2021,Fri,1,0,1
N,6,10/1/2021,Fri,1,2,3
N,7,10/1/2021,Fri,1,0,1
N,7,10/1/2021,Fri,0,0,0
N,7,10/1/2021,Fri,4,5,9
N,7,10/1/2021,Fri,1,1,2
N,8,10/1/2021,Fri,6,5,11
N,8,10/1/2021,Fri,1,3,4
N,8,10/1/2021,Fri,5,5,10
N,8,10/1/2021,Fri,5,3,8
N,9,10/1/2021,Fri,5,10,15
N,9,10/1/2021,Fri,11,6,17
N,9,10/1/2021,Fri,15,5,20
N,9,10/1/2021,Fri,7,7,14
N,10,10/1/2021,Fri,2,7,9
N,10,10/1/2021,Fri,9,9,18
N,10,10/1/2021,Fri,1,2,3
N,10,10/1/2021,Fri,13,19,32
N,11,10/1/2021,Fri,2,2,4
N,11,10/1/2021,Fri,9,11,20
N,11,10/1/2021,Fri,18,10,28
N,11,10/1/2021,Fri,23,15,38
N,12,10/1/2021,Fri,25,11,36
N,12,10/1/2021,Fri,15,17,32
N,12,10/1/2021,Fri,37,19,56
N,12,10/1/2021,Fri,20,16,36
N,13,10/1/2021,Fri,28,26,54
N,13,10/1/2021,Fri,12,11,23
N,13,10/1/2021,Fri,22,18,40
N,13,10/1/2021,Fri,28,20,48
N,14,10/1/2021,Fri,24,11,35
N,14,10/1/2021,Fri,20,21,41
N,14,10/1/2021,Fri,14,32,46
N,14,10/1/2021,Fri,11,7,18
N,15,10/1/2021,Fri,12,26,38
N,15,10/1/2021,Fri,21,19,40
N,15,10/1/2021,Fri,17,16,33
N,15,10/1/2021,Fri,18,16,34
N,16,10/1/2021,Fri,10,14,24
N,16,10/1/2021,Fri,16,22,38
N,16,10/1/2021,Fri,20,11,31
N,16,10/1/2021,Fri,26,14,40
N,17,10/1/2021,Fri,19,6,25
N,17,10/1/2021,Fri,17,20,37
N,17,10/1/2021,Fri,28,21,49
N,17,10/1/2021,Fri,20,12,32
N,18,10/1/2021,Fri,29,31,60
N,18,10/1/2021,Fri,33,27,60
N,18,10/1/2021,Fri,27,15,42
N,18,10/1/2021,Fri,43,23,66
N,19,10/1/2021,Fri,20,11,31
N,19,10/1/2021,Fri,21,24,45
N,19,10/1/2021,Fri,9,27,36
N,19,10/1/2021,Fri,24,30,54
N,20,10/1/2021,Fri,14,28,42
N,20,10/1/2021,Fri,9,17,26
N,20,10/1/2021,Fri,8,15,23
N,20,10/1/2021,Fri,9,9,18
N,21,10/1/2021,Fri,3,7,10
N,21,10/1/2021,Fri,0,3,3
N,21,10/1/2021,Fri,2,6,8
N,21,10/1/2021,Fri,3,14,17
N,22,10/1/2021,Fri,5,5,10
N,22,10/1/2021,Fri,7,4,11
N,22,10/1/2021,Fri,0,3,3
N,22,10/1/2021,Fri,1,3,4
N,23,10/1/2021,Fri,0,1,1
N,23,10/1/2021,Fri,0,2,2
N,23,10/1/2021,Fri,14,1,15
N,23,10/1/2021,Fri,11,4,15
N,0,10/2/2021,Sat,1,0,1
N,0,10/2/2021,Sat,0,4,4
N,0,10/2/2021,Sat,5,3,8
N,0,10/2/2021,Sat,5,6,11
N,1,10/2/2021,Sat,0,7,7
N,1,10/2/2021,Sat,0,0,0
N,1,10/2/2021,Sat,1,0,1
N,1,10/2/2021,Sat,0,0,0
N,2,10/2/2021,Sat,0,0,0
N,2,10/2/2021,Sat,0,0,0
N,2,10/2/2021,Sat,0,0,0
N,2,10/2/2021,Sat,2,0,2
N,3,10/2/2021,Sat,0,0,0
N,3,10/2/2021,Sat,0,0,0
N,3,10/2/2021,Sat,0,0,0
N,3,10/2/2021,Sat,0,0,0
N,4,10/2/2021,Sat,0,0,0
N,4,10/2/2021,Sat,0,0,0
N,4,10/2/2021,Sat,0,0,0
N,4,10/2/2021,Sat,0,0,0
N,5,10/2/2021,Sat,0,0,0
N,5,10/2/2021,Sat,1,0,1
N,5,10/2/2021,Sat,1,1,2
N,5,10/2/2021,Sat,0,1,1
N,6,10/2/2021,Sat,0,0,0
N,6,10/2/2021,Sat,0,0,0
N,6,10/2/2021,Sat,0,0,0
N,6,10/2/2021,Sat,0,0,0
N,7,10/2/2021,Sat,0,4,4
N,7,10/2/2021,Sat,0,1,1
N,7,10/2/2021,Sat,3,2,5
N,7,10/2/2021,Sat,3,0,3
N,8,10/2/2021,Sat,3,1,4
N,8,10/2/2021,Sat,2,2,4
N,8,10/2/2021,Sat,3,3,6
N,8,10/2/2021,Sat,5,1,6
N,9,10/2/2021,Sat,18,7,25
N,9,10/2/2021,Sat,10,8,18
N,9,10/2/2021,Sat,9,15,24
N,9,10/2/2021,Sat,8,12,20
N,10,10/2/2021,Sat,24,13,37
N,10,10/2/2021,Sat,33,18,51
